icao24,dt_s,dist_km,speed_ms,climb_ms,is_fake
48597e,24.0,4.371,182.11,13.33,0
48597e,30.0,5.62,187.35,12.7,0
48597e,27.0,5.101,188.93,12.14,0
48597e,19.0,3.611,190.07,11.23,0
48597e,31.0,6.102,196.84,3.93,0
48597e,10.0,2.029,202.91,2.29,0
48597e,32.0,6.81,212.81,5.72,0
48597e,20.0,4.229,211.47,8.76,0
48597e,10.0,2.107,210.68,17.53,0
48597e,32.0,6.567,205.23,15.72,0
48597e,20.0,4.116,205.79,9.91,0
a4278e,190.0,0.011,0.06,0.0,0
a4278e,54.0,0.011,0.21,0.0,0
a4278e,36.0,0.0,0.0,0.0,0
a4278e,109.0,0.0,0.0,0.0,0
a4278e,41.0,0.0,0.0,0.0,0
84cb5b,30.0,2.444,81.46,-4.32,0
84cb5b,28.0,2.008,71.71,-4.08,0
84cb5b,20.0,1.264,63.21,-3.05,0
84cb5b,23.0,1.515,65.89,-3.64,0
84cb5b,31.0,1.993,64.29,-3.44,0
84cb5b,27.0,1.813,67.17,-3.39,0
84cb5b,19.0,1.226,64.53,-3.61,0
84cb5b,31.0,2.088,67.35,0.0,0
84cb5b,10.0,0.36,35.98,0.0,0
84cb5b,32.0,0.491,15.33,0.0,0
84cb5b,19.0,0.136,7.17,0.0,0
84cb5b,11.0,0.081,7.32,0.0,0
84cb5b,31.0,0.308,9.93,0.0,0
84cb5b,21.0,0.256,12.18,0.0,0
ac712d,30.0,4.976,165.88,-2.54,0
ac712d,28.0,4.326,154.52,-3.81,0
ac712d,20.0,2.924,146.19,-6.48,0
ac712d,24.0,3.543,147.63,-6.67,0
ac712d,30.0,4.376,145.86,-6.1,0
ac712d,27.0,3.612,133.76,-3.39,0
ac712d,19.0,2.423,127.54,-4.01,0
ac712d,31.0,3.649,117.72,-8.85,0
ac712d,10.0,1.205,120.46,-8.38,0
ac712d,32.0,3.708,115.89,-6.67,0
ac712d,20.0,2.315,115.76,-6.1,0
ac712d,10.0,1.118,111.77,-6.1,0
ac712d,32.0,3.629,113.42,-2.14,0
ac712d,20.0,2.2,109.98,0.0,0
3c6746,44.0,0.912,20.72,0.0,0
3c6746,28.0,0.184,6.57,0.0,0
3c6746,21.0,0.092,4.38,0.0,0
3c6746,24.0,0.143,5.95,0.0,0
3c6746,27.0,0.239,8.84,0.0,0
3c6746,27.0,0.245,9.08,0.0,0
3c6746,20.0,0.0,0.0,0.0,0
3c6746,32.0,0.32,10.0,0.0,0
3c6746,9.0,0.042,4.67,0.0,0
3c6745,30.0,5.277,175.89,-3.56,0
3c6745,28.0,4.974,177.65,-3.81,0
3c6745,20.0,3.451,172.55,-3.05,0
3c6745,24.0,4.25,177.09,-3.49,0
3c6745,30.0,5.277,175.9,-3.81,0
3c6745,27.0,4.741,175.58,-2.82,0
3c6745,19.0,3.235,170.24,-3.61,0
3c6745,31.0,5.281,170.37,-4.42,0
3c6745,10.0,1.736,173.6,-4.57,0
3c6745,32.0,5.457,170.52,-7.14,0
3c6745,20.0,3.364,168.2,-8.0,0
3c6745,10.0,1.63,162.98,-5.33,0
3c6745,32.0,5.12,159.99,-3.1,0
3c6745,20.0,2.985,149.23,-6.1,0
3c6744,30.0,0.413,13.76,0.0,0
3c6744,28.0,0.308,10.99,0.0,0
3c6744,20.0,0.186,9.28,0.0,0
3c6744,24.0,0.034,1.42,0.0,0
3c6744,30.0,0.037,1.22,0.0,0
3c6744,27.0,0.201,7.46,0.0,0
3c6744,19.0,0.14,7.36,0.0,0
3c6744,31.0,0.242,7.79,0.0,0
3c6744,10.0,0.083,8.34,0.0,0
3c6744,32.0,0.251,7.85,0.0,0
3c6744,20.0,0.098,4.92,0.0,0
3c6744,10.0,0.044,4.45,0.0,0
3c6744,30.0,0.033,1.11,0.0,0
3c6744,13.0,0.0,0.0,0.0,0
3c6743,30.0,3.321,110.69,-2.54,0
3c6743,28.0,3.115,111.24,-2.99,0
3c6743,20.0,2.079,103.94,-2.29,0
3c6743,24.0,2.381,99.22,-2.86,0
3c6743,30.0,2.865,95.48,-4.57,0
3c6743,27.0,2.549,94.42,-6.77,0
3c6743,19.0,1.734,91.24,-6.02,0
3c6743,31.0,2.533,81.7,-3.44,0
3c6743,10.0,0.819,81.91,-5.33,0
3c6743,32.0,2.629,82.15,-5.48,0
3c6743,20.0,1.612,80.59,-4.19,0
3c6743,10.0,0.663,66.34,-2.29,0
3c6743,32.0,2.367,73.98,-4.52,0
3c6743,20.0,1.446,72.28,-3.81,0
3c6749,30.0,6.257,208.56,-0.25,0
3c6749,28.0,5.839,208.52,0.0,0
3c6749,20.0,4.278,213.9,0.0,0
3c6749,24.0,4.914,204.77,-0.32,0
3c6749,30.0,6.215,207.16,-0.25,0
3c6749,27.0,5.6,207.39,0.0,0
3c6749,19.0,3.953,208.05,0.4,0
3c6749,31.0,6.544,211.09,0.0,0
3c6749,10.0,2.124,212.45,0.0,0
3c6749,32.0,6.758,211.2,0.24,0
3c6749,20.0,4.175,208.76,0.38,0
3c6749,10.0,2.225,222.52,0.0,0
3c6749,32.0,6.763,211.35,0.24,0
3c6749,20.0,4.155,207.75,0.0,0
3c6747,30.0,5.686,189.52,14.48,0
3c6747,27.0,5.422,200.81,14.96,0
3c6747,21.0,3.902,185.8,12.7,0
3c6747,23.0,4.727,205.5,12.26,0
3c6747,30.0,6.161,205.38,9.4,0
3c6747,27.0,5.73,212.21,9.31,0
3c6747,19.0,4.035,212.38,5.61,0
3c6747,32.0,7.008,219.0,10.0,0
3c6747,9.0,2.194,243.81,10.16,0
3c6747,33.0,7.381,223.68,9.01,0
3c6747,20.0,4.602,230.08,9.14,0
3c6747,10.0,2.278,227.78,9.91,0
3c6747,32.0,7.036,219.89,9.29,0
3c6747,19.0,4.305,226.56,9.63,0
408088,30.0,8.263,275.42,-0.25,0
408088,28.0,7.713,275.48,0.27,0
408088,21.0,5.442,259.12,0.0,0
408088,24.0,6.565,273.56,-0.32,0
408088,30.0,8.159,271.98,0.25,0
408088,26.0,7.327,281.82,0.0,0
408088,20.0,5.34,267.02,0.0,0
408088,30.0,8.555,285.18,-0.25,0
408088,11.0,2.746,249.65,0.69,0
408088,32.0,8.96,280.01,0.0,0
408088,20.0,5.595,279.75,0.0,0
408088,9.0,2.708,300.85,0.0,0
408088,32.0,8.877,277.42,-0.24,0
408088,21.0,5.57,265.26,0.36,0
c87f01,30.0,3.589,119.63,-5.59,0
c87f01,28.0,3.281,117.2,-5.99,0
c87f01,20.0,2.507,125.34,-3.43,0
c87f01,24.0,2.955,123.12,-6.98,0
c87f01,30.0,3.608,120.25,-6.86,0
c87f01,27.0,3.253,120.46,-7.34,0
c87f01,19.0,2.256,118.76,-6.82,0
c87f01,31.0,3.698,119.29,-6.64,0
c87f01,10.0,1.228,122.81,-6.86,0
c87f01,32.0,3.768,117.75,-4.76,0
c87f01,20.0,2.145,107.23,0.0,0
c87f01,10.0,1.02,102.04,0.76,0
c87f01,32.0,3.135,97.98,0.0,0
c87f01,20.0,1.93,96.51,0.0,0
3c6742,30.0,3.195,106.5,-4.57,0
3c6742,28.0,3.288,117.43,-0.54,0
3c6742,20.0,2.547,127.33,0.0,0
3c6742,24.0,3.221,134.19,-0.32,0
3c6742,30.0,3.995,133.16,-2.29,0
3c6742,27.0,3.479,128.85,-2.82,0
3c6742,19.0,2.396,126.12,-2.41,0
3c6742,31.0,3.83,123.56,-2.46,0
3c6742,10.0,1.168,116.8,-2.29,0
3c6742,32.0,3.535,110.48,-0.24,0
3c6742,20.0,2.03,101.51,0.0,0
3c6742,10.0,0.99,98.98,0.0,0
3c6742,32.0,3.105,97.02,0.0,0
3c6742,20.0,1.755,87.73,0.38,0
440ced,30.0,7.237,241.23,0.0,0
440ced,28.0,6.721,240.04,0.0,0
440ced,20.0,4.814,240.71,0.0,0
440ced,24.0,5.799,241.62,0.0,0
440ced,30.0,7.158,238.6,0.0,0
440ced,27.0,6.498,240.68,0.0,0
440ced,19.0,4.596,241.89,0.0,0
440ced,31.0,7.485,241.45,0.0,0
440ced,10.0,2.481,248.06,0.0,0
440ced,32.0,7.754,242.32,0.0,0
440ced,20.0,4.742,237.08,0.0,0
440ced,10.0,2.432,243.22,0.0,0
440ced,32.0,7.671,239.7,0.0,0
440ced,20.0,4.784,239.22,0.0,0
3c5424,30.0,6.798,226.59,7.37,0
3c5424,28.0,6.447,230.24,7.35,0
3c5424,20.0,4.492,224.62,6.48,0
3c5424,24.0,5.528,230.32,1.9,0
3c5424,30.0,6.905,230.18,0.0,0
3c5424,27.0,6.315,233.88,0.0,0
3c5424,19.0,4.421,232.7,0.0,0
3c5424,31.0,7.202,232.31,0.0,0
3c5424,9.0,2.224,247.13,0.0,0
3c5424,33.0,7.456,225.95,0.0,0
3c5424,20.0,4.653,232.64,0.0,0
3c5424,10.0,2.327,232.7,0.0,0
3c5424,32.0,7.542,235.68,0.0,0
3c5424,20.0,4.614,230.72,0.0,0
3c6758,30.0,6.824,227.47,0.0,0
3c6758,28.0,6.486,231.64,0.0,0
3c6758,19.0,4.508,237.26,0.4,0
3c6758,24.0,5.605,233.52,0.32,0
3c6758,31.0,6.928,223.49,0.0,0
3c6758,27.0,6.169,228.5,0.0,0
3c6758,18.0,4.351,241.71,0.0,0
3c6758,32.0,7.074,221.07,-0.24,0
3c6758,9.0,2.295,254.99,0.0,0
3c6758,33.0,7.384,223.76,0.0,0
3c6758,20.0,4.547,227.36,0.0,0
3c6758,9.0,2.231,247.85,0.0,0
3c6758,33.0,7.406,224.41,0.0,0
3c6758,20.0,4.584,229.2,0.0,0
a76154,30.0,6.812,227.08,0.0,0
a76154,28.0,6.289,224.62,0.0,0
a76154,20.0,4.46,223.02,-0.38,0
a76154,24.0,5.357,223.2,0.0,0
a76154,30.0,6.795,226.51,-0.25,0
a76154,27.0,6.047,223.97,0.28,0
a76154,19.0,4.251,223.73,0.0,0
a76154,31.0,6.915,223.06,0.25,0
a76154,10.0,2.188,218.84,0.0,0
a76154,32.0,7.195,224.84,0.0,0
a76154,20.0,4.424,221.21,-0.38,0
a76154,10.0,2.21,220.99,0.0,0
a76154,32.0,7.118,222.45,-0.24,0
a76154,20.0,4.546,227.29,-0.38,0
c02cfc,30.0,7.453,248.43,-11.68,0
c02cfc,28.0,6.95,248.23,-11.7,0
c02cfc,20.0,4.771,238.53,-11.43,0
c02cfc,24.0,5.797,241.54,-11.75,0
c02cfc,30.0,7.114,237.14,-11.94,0
c02cfc,27.0,6.294,233.1,-11.29,0
c02cfc,19.0,4.4,231.59,-11.63,0
c02cfc,31.0,7.072,228.13,-11.55,0
c02cfc,10.0,2.203,220.27,-11.43,0
c02cfc,32.0,7.162,223.82,-11.43,0
c02cfc,20.0,4.413,220.66,-11.43,0
c02cfc,10.0,2.21,220.96,-11.43,0
c02cfc,32.0,6.883,215.1,-11.43,0
c02cfc,20.0,4.257,212.83,-12.19,0
3c5422,30.0,7.115,237.18,-0.25,0
3c5422,28.0,6.754,241.23,0.54,0
3c5422,20.0,4.664,233.22,0.0,0
3c5422,24.0,5.668,236.15,0.0,0
3c5422,30.0,7.109,236.98,-0.25,0
3c5422,27.0,6.444,238.69,0.0,0
3c5422,19.0,4.505,237.11,0.4,0
3c5422,31.0,7.36,237.42,0.0,0
3c5422,10.0,2.456,245.6,0.0,0
3c5422,32.0,7.587,237.09,0.0,0
3c5422,20.0,4.858,242.88,0.38,0
3c5422,10.0,2.344,234.39,-0.76,0
3c5422,32.0,7.598,237.45,0.0,0
3c5422,20.0,4.854,242.68,0.0,0
3c6753,187.0,0.105,0.56,0.0,0
3c6753,52.0,0.2,3.84,0.0,0
3c6753,10.0,0.0,0.0,0.0,0
3c6753,32.0,0.224,7.01,0.0,0
3c6753,20.0,0.0,0.0,0.0,0
3c6753,36.0,0.0,0.0,0.0,0
3c6753,17.0,0.011,0.65,0.0,0
3c6752,30.0,6.447,214.9,2.54,0
3c6752,28.0,5.947,212.38,0.0,0
3c6752,20.0,4.265,213.24,0.0,0
3c6752,24.0,5.066,211.1,0.0,0
3c6752,30.0,6.38,212.68,0.0,0
3c6752,27.0,5.701,211.16,0.0,0
3c6752,19.0,4.131,217.42,2.01,0
3c6752,31.0,6.647,214.43,4.92,0
3c6752,10.0,2.06,206.01,4.57,0
3c6752,32.0,6.669,208.42,2.14,0
3c6752,20.0,4.254,212.71,0.0,0
3c6752,10.0,2.049,204.86,0.0,0
3c6752,32.0,6.659,208.11,0.0,0
3c6752,20.0,4.231,211.56,0.0,0
3c6750,30.0,3.814,127.13,-5.59,0
3c6750,29.0,3.56,122.77,-6.31,0
3c6750,20.0,2.489,124.44,-6.48,0
3c6750,24.0,2.954,123.1,-6.67,0
3c6750,29.0,3.604,124.26,-6.57,0
3c6750,28.0,3.385,120.9,-5.44,0
3c6750,18.0,2.34,129.98,-6.35,0
3c6750,31.0,3.791,122.28,-7.13,0
3c6750,10.0,1.313,131.27,-6.1,0
3c6750,32.0,4.234,132.33,-1.43,0
3c6750,21.0,2.728,129.93,-3.27,0
3c6750,10.0,1.341,134.13,-6.1,0
3c6750,31.0,3.9,125.82,-4.92,0
3c6750,21.0,2.358,112.28,-1.09,0
3c675a,30.0,4.261,142.05,14.73,0
3c675a,28.0,3.964,141.58,15.78,0
3c675a,20.0,2.862,143.11,14.86,0
3c675a,24.0,3.423,142.61,17.46,0
3c675a,30.0,4.456,148.54,10.92,0
3c675a,27.0,4.388,162.54,5.08,0
3c675a,19.0,3.341,175.83,4.81,0
3c675a,31.0,5.863,189.13,12.54,0
3c675a,10.0,1.834,183.45,14.48,0
3c675a,32.0,5.997,187.42,12.62,0
3c675a,20.0,3.881,194.05,12.95,0
3c675a,10.0,1.958,195.75,12.19,0
3c675a,32.0,6.244,195.11,10.72,0
3c675a,20.0,3.846,192.31,10.29,0
3c674f,30.0,6.143,204.76,12.19,0
3c674f,28.0,5.693,203.32,12.52,0
3c674f,20.0,4.058,202.89,12.95,0
3c674f,24.0,4.798,199.9,12.38,0
3c674f,30.0,5.964,198.78,11.94,0
3c674f,27.0,5.452,201.94,10.16,0
3c674f,19.0,3.888,204.65,10.03,0
3c674f,31.0,6.307,203.45,9.83,0
3c674f,10.0,2.061,206.1,9.14,0
3c674f,32.0,6.577,205.54,8.57,0
3c674f,20.0,4.103,205.15,8.0,0
3c674f,10.0,2.134,213.43,8.38,0
3c674f,32.0,6.81,212.83,7.62,0
3c674f,20.0,4.257,212.84,7.24,0
40804d,101.0,0.125,1.24,0.0,0
40804d,23.0,0.401,17.42,0.0,0
40804d,34.0,2.394,70.43,0.0,0
40804d,28.0,2.2,78.59,13.06,0
40804d,19.0,1.607,84.59,9.63,0
40804d,31.0,3.033,97.84,6.15,0
40804d,10.0,1.116,111.57,11.43,0
40804d,32.0,3.581,111.91,7.38,0
40804d,19.0,2.428,127.78,12.83,0
40804d,11.0,1.288,117.12,11.78,0
40804d,32.0,4.206,131.43,4.76,0
40804d,20.0,2.562,128.12,9.14,0
40804e,30.0,6.022,200.73,10.16,0
40804e,28.0,5.588,199.56,8.16,0
40804e,20.0,3.996,199.78,8.38,0
40804e,24.0,4.929,205.38,8.57,0
40804e,30.0,6.194,206.47,7.62,0
40804e,27.0,5.571,206.32,5.64,0
40804e,19.0,4.08,214.72,6.02,0
40804e,31.0,6.633,213.96,6.39,0
40804e,10.0,12.705,1270.46,6.1,0
40804e,32.0,4.618,144.3,6.91,0
40804e,20.0,4.404,220.19,6.48,0
40804e,10.0,2.183,218.35,5.33,0
40804e,32.0,7.108,222.12,6.19,0
40804e,20.0,4.534,226.71,7.62,0
a8f778,30.0,1.165,38.82,-2.29,0
a8f778,28.0,1.036,37.01,-2.72,0
a8f778,20.0,0.673,33.66,-3.43,0
a8f778,24.0,0.82,34.18,-3.17,0
a8f778,30.0,0.649,21.63,0.0,0
a8f778,47.0,0.131,2.79,0.0,0
a8f778,28.0,0.124,4.43,0.0,0
a7615f,30.0,0.0,0.0,0.0,0
a7615f,29.0,0.0,0.0,0.0,0
a7615f,20.0,0.0,0.0,0.0,0
a7615f,25.0,0.0,0.0,0.0,0
a7615f,30.0,0.0,0.0,0.0,0
a7615f,25.0,0.0,0.0,0.0,0
a7615f,20.0,0.0,0.0,0.0,0
a7615f,27.0,0.0,0.0,0.0,0
a7615f,13.0,0.0,0.0,0.0,0
a7615f,34.0,0.0,0.0,0.0,0
a7615f,21.0,0.0,0.0,0.0,0
a7615f,9.0,0.0,0.0,0.0,0
a7615f,33.0,0.0,0.0,0.0,0
a7615f,20.0,0.0,0.0,0.0,0
a189f2,30.0,7.869,262.29,0.25,0
a189f2,28.0,7.332,261.87,-0.27,0
a189f2,20.0,5.132,256.62,0.0,0
a189f2,24.0,6.088,253.66,0.0,0
a189f2,30.0,7.773,259.09,0.0,0
a189f2,27.0,7.061,261.51,0.0,0
a189f2,19.0,4.814,253.39,0.0,0
a189f2,31.0,8.096,261.16,0.0,0
a189f2,10.0,2.57,257.01,0.0,0
a189f2,32.0,8.358,261.17,0.24,0
a189f2,20.0,5.181,259.03,-0.38,0
a189f2,10.0,2.57,256.98,0.0,0
a189f2,32.0,8.193,256.05,0.0,0
a189f2,20.0,5.262,263.1,0.38,0
0d0b91,31.0,6.665,215.01,-12.78,0
0d0b91,28.0,5.884,210.16,-13.34,0
0d0b91,20.0,4.162,208.09,-12.95,0
0d0b91,5.0,1.166,233.19,-13.72,0
0d0b91,43.0,8.711,202.58,-12.4,0
0d0b91,26.0,5.26,202.33,-12.31,0
0d0b91,41.0,7.987,194.8,-12.45,0
0d0b91,22.0,4.525,205.69,-13.51,0
0d0b91,54.0,9.777,181.05,-3.1,0
0d0b91,12.0,2.025,168.76,0.0,0
0d0b91,32.0,5.556,173.63,0.0,0
0d0b91,20.0,3.464,173.19,0.0,0
3c6702,30.0,2.035,67.83,-3.81,0
3c6702,28.0,1.902,67.92,-3.54,0
3c6702,17.0,0.916,53.86,-4.03,0
3c6702,26.0,1.753,67.42,0.0,0
3c6702,31.0,0.364,11.74,0.0,0
3c6702,9.0,0.407,45.25,0.0,0
3c6702,28.0,0.0,0.0,0.0,0
3c6702,37.0,0.53,14.32,0.0,0
3c6702,11.0,0.056,5.1,0.0,0
3c6702,19.0,0.072,3.81,0.0,0
3c6702,32.0,0.208,6.5,0.0,0
3c6702,9.0,0.099,10.96,0.0,0
3c6702,33.0,0.289,8.77,0.0,0
3c6702,23.0,0.197,8.58,0.0,0
440cbf,31.0,3.563,114.94,13.52,0
440cbf,28.0,2.53,90.34,9.8,0
440cbf,20.0,2.172,108.62,8.76,0
440cbf,24.0,3.055,127.29,11.11,0
440cbf,30.0,4.138,137.95,17.78,0
440cbf,27.0,3.907,144.71,17.22,0
440cbf,19.0,2.782,146.44,17.25,0
440cbf,31.0,4.744,153.02,17.21,0
440cbf,10.0,1.511,151.11,15.24,0
440cbf,32.0,5.375,167.98,11.19,0
440cbf,20.0,3.545,177.25,12.95,0
440cbf,10.0,1.788,178.84,11.43,0
440cbf,32.0,5.885,183.92,14.76,0
440cbf,20.0,3.695,184.75,13.33,0
485920,30.0,5.782,192.75,16.76,0
485920,28.0,5.566,198.78,19.87,0
485920,20.0,4.074,203.69,16.76,0
485920,24.0,4.906,204.42,20.0,0
485920,30.0,6.155,205.16,15.75,0
485920,27.0,5.544,205.34,13.26,0
485920,19.0,4.112,216.42,13.23,0
485920,31.0,6.653,214.63,12.54,0
485920,10.0,2.133,213.26,11.43,0
485920,32.0,7.079,221.22,11.91,0
485920,20.0,4.502,225.1,11.05,0
485920,10.0,2.175,217.55,10.67,0
485920,32.0,7.311,228.47,10.24,0
485920,20.0,4.462,223.12,8.38,0
a95dd3,30.0,7.089,236.3,-0.25,0
a95dd3,28.0,6.49,231.79,0.27,0
a95dd3,20.0,4.646,232.29,-0.76,0
a95dd3,24.0,5.544,230.99,1.27,0
a95dd3,30.0,6.818,227.26,6.86,0
a95dd3,27.0,6.201,229.66,6.77,0
a95dd3,19.0,4.257,224.08,5.21,0
a95dd3,31.0,6.988,225.43,2.95,0
a95dd3,10.0,2.197,219.68,2.29,0
a95dd3,32.0,7.274,227.31,-0.48,0
a95dd3,20.0,4.645,232.23,0.0,0
a95dd3,10.0,2.314,231.4,0.0,0
a95dd3,32.0,7.575,236.72,0.24,0
a95dd3,20.0,4.489,224.44,0.0,0
3c6713,30.0,6.663,222.12,0.0,0
3c6713,28.0,6.134,219.06,0.0,0
3c6713,20.0,4.48,224.0,0.0,0
3c6713,24.0,5.287,220.3,0.0,0
3c6713,30.0,6.578,219.28,0.0,0
3c6713,27.0,5.913,219.0,0.0,0
3c6713,19.0,4.164,219.16,0.0,0
3c6713,31.0,6.849,220.95,0.0,0
3c6713,10.0,2.191,219.15,0.0,0
3c6713,32.0,7.082,221.32,0.0,0
3c6713,20.0,4.406,220.31,0.38,0
3c6713,10.0,2.183,218.28,-0.76,0
3c6713,32.0,6.924,216.39,0.0,0
3c6713,20.0,4.33,216.5,0.0,0
3c6717,30.0,8.362,278.74,0.0,0
3c6717,27.0,7.481,277.06,0.0,0
3c6717,21.0,5.547,264.15,0.0,0
3c6717,22.0,5.292,240.53,0.0,0
3c6717,32.0,10.216,319.25,0.0,0
3c6717,26.0,7.551,290.42,0.0,0
3c6717,18.0,5.038,279.9,0.0,0
3c6717,22.0,6.2,281.8,0.0,0
3c6717,51.0,14.111,276.68,0.0,0
3c6717,20.0,6.182,309.11,0.0,0
3c6717,8.0,1.804,225.47,0.0,0
440cab,30.0,6.798,226.6,0.0,0
440cab,29.0,6.564,226.35,0.0,0
440cab,20.0,4.569,228.43,0.0,0
440cab,23.0,5.542,240.95,0.0,0
440cab,30.0,6.877,229.24,0.25,0
440cab,27.0,6.12,226.65,0.28,0
440cab,19.0,4.429,233.09,0.0,0
440cab,31.0,7.076,228.26,0.0,0
440cab,11.0,2.297,208.81,0.0,0
440cab,32.0,7.376,230.51,-0.24,0
440cab,20.0,4.541,227.06,0.0,0
440cab,9.0,2.253,250.36,0.0,0
440cab,33.0,7.285,220.75,-0.23,0
440cab,19.0,4.539,238.87,0.0,0
7c492a,30.0,4.105,136.82,11.18,0
7c492a,28.0,3.856,137.7,7.62,0
7c492a,20.0,2.863,143.17,7.62,0
7c492a,24.0,3.345,139.39,8.89,0
7c492a,30.0,4.376,145.86,7.37,0
7c492a,27.0,3.849,142.55,6.21,0
7c492a,19.0,2.908,153.06,8.02,0
7c492a,31.0,4.682,151.02,8.36,0
7c492a,10.0,1.459,145.92,8.38,0
7c492a,32.0,4.819,150.59,7.38,0
7c492a,20.0,3.061,153.03,6.48,0
7c492a,10.0,1.591,159.14,4.57,0
7c492a,32.0,5.155,161.08,3.1,0
7c492a,20.0,3.456,172.81,1.9,0
7c492b,30.0,3.83,127.66,13.21,0
7c492b,28.0,3.76,134.28,12.25,0
7c492b,21.0,2.531,120.54,12.34,0
7c492b,24.0,3.167,131.96,10.16,0
7c492b,30.0,4.046,134.86,12.19,0
7c492b,26.0,3.685,141.75,8.79,0
7c492b,19.0,2.86,150.53,5.61,0
7c492b,32.0,4.983,155.73,10.24,0
7c492b,9.0,1.636,181.78,11.85,0
7c492b,33.0,5.554,168.29,10.39,0
7c492b,19.0,3.56,187.35,10.83,0
7c492b,10.0,1.802,180.23,9.91,0
7c492b,33.0,5.739,173.89,9.47,0
7c492b,20.0,3.729,186.47,9.91,0
a163f2,30.0,6.678,222.61,-4.06,0
a163f2,28.0,6.171,220.38,-0.82,0
a163f2,21.0,4.461,212.45,-0.36,0
a163f2,24.0,5.402,225.08,0.32,0
a163f2,30.0,6.626,220.87,0.0,0
a163f2,27.0,5.949,220.33,0.0,0
a163f2,19.0,4.099,215.72,0.0,0
a163f2,30.0,6.989,232.96,-0.25,0
a163f2,11.0,2.242,203.79,0.0,0
a163f2,32.0,6.98,218.12,0.48,0
a163f2,20.0,4.395,219.74,-0.76,0
a163f2,10.0,2.084,208.44,0.76,0
a163f2,31.0,7.052,227.48,0.0,0
a163f2,20.0,4.344,217.21,0.0,0
0d0b30,31.0,6.024,194.31,-7.62,0
0d0b30,28.0,5.029,179.6,-7.62,0
0d0b30,20.0,3.429,171.46,-4.19,0
0d0b30,23.0,3.401,147.87,-5.63,0
0d0b30,31.0,4.956,159.86,-7.37,0
0d0b30,27.0,3.742,138.58,-7.34,0
0d0b30,19.0,2.545,133.96,-6.42,0
0d0b30,31.0,3.832,123.6,-6.64,0
0d0b30,10.0,1.259,125.87,-6.86,0
0d0b30,32.0,3.675,114.85,-6.67,0
0d0b30,20.0,2.295,114.75,-8.38,0
0d0b30,10.0,1.127,112.69,-7.62,0
0d0b30,32.0,3.619,113.09,-8.57,0
0d0b30,20.0,2.296,114.78,-8.38,0
a7878f,30.0,7.325,244.18,8.89,0
a7878f,28.0,6.824,243.73,8.16,0
a7878f,20.0,4.906,245.31,8.0,0
a7878f,24.0,5.684,236.83,9.53,0
a7878f,30.0,7.127,237.58,9.65,0
a7878f,27.0,6.29,232.97,8.75,0
a7878f,19.0,4.488,236.2,7.62,0
a7878f,31.0,7.21,232.57,7.62,0
a7878f,10.0,2.271,227.06,6.86,0
a7878f,32.0,7.222,225.7,5.71,0
a7878f,20.0,4.642,232.11,3.43,0
a7878f,10.0,2.279,227.86,4.57,0
a7878f,32.0,7.261,226.92,4.05,0
a7878f,20.0,4.598,229.91,1.14,0
a7612a,30.0,3.016,100.52,5.08,0
a7612a,28.0,2.775,99.1,5.71,0
a7612a,20.0,2.035,101.75,1.14,0
a7612a,24.0,2.582,107.6,0.0,0
a7612a,30.0,3.598,119.92,0.0,0
a7612a,27.0,3.392,125.64,0.0,0
a7612a,19.0,2.507,131.94,0.0,0
a7612a,31.0,4.199,135.46,0.0,0
a7612a,10.0,1.406,140.63,0.0,0
a7612a,32.0,4.483,140.1,0.0,0
a7612a,20.0,2.891,144.53,0.0,0
a7612a,10.0,1.448,144.83,0.0,0
a7612a,32.0,4.647,145.21,0.0,0
a7612a,20.0,2.832,141.6,0.0,0
4951f0,30.0,6.489,216.3,-17.78,0
4951f0,28.0,6.179,220.66,-11.7,0
4951f0,20.0,4.308,215.39,-10.29,0
4951f0,24.0,5.139,214.12,-12.7,0
4951f0,30.0,6.414,213.81,-9.65,0
4951f0,27.0,5.608,207.72,-16.93,0
4951f0,19.0,3.915,206.06,-18.85,0
4951f0,31.0,6.155,198.54,-18.93,0
4951f0,10.0,2.038,203.76,-19.05,0
4951f0,32.0,6.294,196.7,-14.05,0
4951f0,20.0,3.878,193.88,-7.62,0
4951f0,10.0,1.805,180.49,-7.62,0
4951f0,32.0,5.904,184.49,-9.29,0
4951f0,20.0,3.498,174.89,-5.33,0
3c670d,30.0,8.08,269.35,0.0,0
3c670d,28.0,7.603,271.53,0.0,0
3c670d,20.0,5.424,271.2,0.0,0
3c670d,24.0,6.613,275.55,0.0,0
3c670d,30.0,8.069,268.96,0.0,0
3c670d,27.0,7.475,276.85,0.0,0
3c670d,19.0,5.077,267.21,0.0,0
3c670d,31.0,8.522,274.89,0.0,0
3c670d,10.0,2.788,278.82,0.0,0
3c670d,32.0,8.68,271.26,0.0,0
3c670d,20.0,5.365,268.27,0.0,0
3c670d,10.0,2.714,271.37,0.0,0
3c670d,32.0,8.552,267.25,0.0,0
3c670d,20.0,5.394,269.71,0.0,0
3c670c,30.0,8.115,270.51,0.0,0
3c670c,28.0,7.542,269.36,0.0,0
3c670c,20.0,5.172,258.62,0.0,0
3c670c,24.0,6.603,275.11,0.0,0
3c670c,30.0,8.144,271.46,0.0,0
3c670c,28.0,7.222,257.94,0.0,0
3c670c,18.0,5.198,288.78,0.0,0
3c670c,31.0,8.379,270.29,0.0,0
3c670c,10.0,2.684,268.4,0.0,0
3c670c,32.0,8.599,268.73,0.0,0
